orig_index,REEF_NAME,SITE_NO,site_name,year_raw,longitude_raw,latitude_raw,cyc_dis,dhw_dis,other_dis,cyc_lag1,dhw_lag1,other_lag1,cyc_lag2,dhw_lag2,other_lag2,year,site_longitude,site_latitude
2808,Reef 38,Site 1,Reef38 Site 1,19,1.822890485259242,-12.8870684475182,3.319983733667002,0.5165489503083297,-0.4613851216296326,-0.31548555799222244,-0.42681425935726464,0.6724729925901816,-0.3113328191843679,1.0652471293425914,0.7457893483752629,0.3639520298211013,-0.9928653169703253,0.053714513908219214
2838,Reef 38,Site 2,Reef38 Site 2,19,1.842890485259242,-12.7770684475182,3.4957090868158622,0.576652052854084,-0.4966268404245833,-0.31548555799222244,-0.3036876025552439,0.7780287710006207,-0.3113328191843679,1.1843377203956302,0.9325580317094165,0.3639520298211013,-0.9776696128620584,0.15836945627032872
2583,Reef 35,Site 3,Reef35 Site 3,4,1.942890485259242,-12.6270684475182,-0.28117182078705266,-1.6095290497459278,-0.09457980589821423,-0.31548555799222244,-1.0404003954736687,1.0341912019102582,-0.3105454719999772,0.4315517808330179,-0.49449174279751457,-1.5635875078816566,-0.9016910923207245,0.30108074130957
2643,Reef 36,Site 2,Reef36 Site 2,4,1.952890485259242,-13.5370684475182,-0.28117182078705266,-2.60295580659168,0.26455620309843425,-0.31548555799222244,-1.877074315578846,-0.12933015767857206,1.486277665742772,-0.46050996310385783,-1.6836426677233736,-1.5635875078816566,-0.8940932402665911,-0.5647010545951587
1908,Reef 29,Site 1,Reef29 Site 1,19,2.6128904852592423,-12.947068447518198,3.8927479405925873,0.26610825479209943,-0.38552674023881933,-0.31548555799222244,-0.036368142818098866,-0.6060216302080622,-0.3113328191843679,0.4823217417334035,-1.3780511592899116,0.3639520298211013,-0.39263500469378576,-0.0033700001074759606
2868,Reef 38,Site 3,Reef38 Site 3,19,1.882890485259242,-12.9570684475182,3.450393555773422,0.4370593030319494,-0.5657823296638181,-0.31548555799222244,-0.3943800331037648,0.3998955207438522,-0.3113328191843679,1.0507488196096724,0.5451399750530499,0.3639520298211013,-0.9472782046455248,-0.01288408577676018
2151,Reef 30,Site 3,Reef30 Site 3,22,2.3228904852592422,-14.0370684475182,-0.28117182078705266,1.0606713762405526,-0.7557569807335517,-0.31548555799222244,1.0799062493659841,0.9852764560340612,4.208940967978714,1.150537094103806,-0.02571543589967821,0.749459937361653,-0.6129727142636546,-1.0404053380592952
2823,Reef 38,Site 2,Reef38 Site 2,4,1.842890485259242,-12.7770684475182,-0.28117182078705266,-1.6009083030868545,0.12441585882540299,-0.31548555799222244,-1.1608929514286603,0.7998508294526239,-0.30885163914389213,0.26646353081095947,-0.5228730580992539,-1.5635875078816566,-0.9776696128620584,0.15836945627032872
2598,Reef 35,Site 3,Reef35 Site 3,19,1.942890485259242,-12.6270684475182,3.982105331517083,0.5710976945726667,-0.761429235804135,-0.31548555799222244,-0.09575937039097578,0.6485818609904257,-0.3113328191843679,1.3809671129704697,1.113396757740615,0.3639520298211013,-0.9016910923207245,0.30108074130957
1114,Reef 20,Site 2,Reef20 Site 2,5,3.2328904852592424,-13.3970684475182,-0.28117182078705266,-0.7157298350726803,0.9650177886644927,0.9213183021490577,-1.8334907891064836,1.0829562834451487,-0.3113328191843679,-0.27676977342316766,-0.104139912793668,-1.4350848720348062,0.07843182266248568,-0.4315038552251999
