orig_index,REEF_NAME,SITE_NO,site_name,year_raw,longitude_raw,latitude_raw,cyc_dis,dhw_dis,other_dis,cyc_lag1,dhw_lag1,other_lag1,cyc_lag2,dhw_lag2,other_lag2,year,site_longitude,site_latitude
1264,Reef 22,Site 1,Reef22 Site 1,5,3.3028904852592422,-13.1370684475182,-0.28117182078705266,-0.59419697869813,0.5207229517090916,0.09395032526834693,-1.7999473640651709,1.0610360048321168,-0.3113328191843679,-0.23309353299936822,-0.38219806790986893,-1.4350848720348062,0.1316167870414194,-0.1841376278238491
1324,Reef 22,Site 3,Reef22 Site 3,5,3.4028904852592423,-13.1670684475182,-0.28117182078705266,-0.524418924489666,0.5299527636897996,0.30016233066691034,-1.680820426578079,1.2011950050774511,-0.3113328191843679,-0.2594794353643111,-0.3410897703413268,-1.4350848720348062,0.20759530758275357,-0.21267988483169836
1611,Reef 25,Site 3,Reef25 Site 3,22,3.1728904852592423,-14.4870684475182,-0.28117182078705266,0.7174964820226873,-0.7492492058843678,-0.31548555799222244,0.5533034073770615,1.2720504932475654,2.194732529937256,0.19270885562729057,0.22023602779626336,0.749459937361653,0.03284471033768518,-1.4685391931770175
1699,Reef 26,Site 3,Reef26 Site 3,20,3.0828904852592425,-13.7570684475182,0.22516039933853807,0.12279603619199118,0.44184753817826944,2.7667191314978354,0.5326843979668618,0.23981194799591068,-0.3113328191843679,-0.19725860086592498,-0.20167955658663203,0.4924546656679519,-0.0355359581495154,-0.7740109393193794
1551,Reef 25,Site 1,Reef25 Site 1,22,3.242890485259242,-14.5470684475182,-0.28117182078705266,0.7000115084075186,-0.5588018503555433,-0.31548555799222244,0.5806091539523244,1.3047751062610837,2.053436360094104,0.05527576888719188,0.25747931337228364,0.749459937361653,0.08602967471661892,-1.5256237071927143
1581,Reef 25,Site 2,Reef25 Site 2,22,3.242890485259242,-14.5070684475182,-0.28117182078705266,0.6676433863522844,-0.6195557586698917,-0.31548555799222244,0.5468442532959185,1.2733943754943828,1.9699793857481607,0.06366214740481764,0.2620114904627589,0.749459937361653,0.08602967471661892,-1.4875673645155842
737,Reef 17,Site 1,Reef17 Site 1,18,3.5828904852592425,-12.2670684475182,-0.28117182078705266,-0.4558653861060921,-1.028314338723485,-0.31548555799222244,0.5891830238451665,-1.7130257960025355,-0.3113328191843679,0.7512391033341886,-0.15162830926105333,0.2354493939742508,0.3443566445571551,0.6435878254037478
1610,Reef 25,Site 3,Reef25 Site 3,21,3.1728904852592423,-14.4870684475182,-0.28117182078705266,0.48137856750631147,1.2753732073508568,2.1467474287934616,0.1097948392324395,0.1631172315394087,1.4308906313922813,0.5018027854610458,-0.3686190406777833,0.6209573015148023,0.03284471033768518,-1.4685391931770175
797,Reef 17,Site 3,Reef17 Site 3,18,3.5728904852592422,-12.2770684475182,-0.28117182078705266,-0.43342923081844026,-1.04179043017079,-0.31548555799222244,0.5959907784404311,-1.7424526901290913,-0.3113328191843679,0.7663816811775614,-0.17292123133129625,0.2354493939742508,0.3367587925030215,0.6340737397344653
767,Reef 17,Site 2,Reef17 Site 2,18,3.472890485259242,-12.2570684475182,-0.28117182078705266,-0.33560613675392553,-1.172907401718142,-0.31548555799222244,0.5776909424045056,-1.7871582379717617,-0.3113328191843679,0.9700756256151998,-0.24389832113220705,0.2354493939742508,0.2607802719616873,0.6531019110730304
1612,Reef 25,Site 3,Reef25 Site 3,23,3.1728904852592423,-14.4870684475182,-0.28117182078705266,3.04682644251669,0.13161009815175226,-0.31548555799222244,0.789800558031684,-0.689658363711056,-0.3113328191843679,0.6292001644593543,1.3373325485364391,0.8779625732085035,0.03284471033768518,-1.4685391931770175
1552,Reef 25,Site 1,Reef25 Site 1,23,3.242890485259242,-14.5470684475182,-0.28117182078705266,2.982131903210608,0.03210212996437978,-0.31548555799222244,0.772287501270496,-0.5051290106410935,-0.3113328191843679,0.6560738754028295,1.3702980592684915,0.8779625732085035,0.08602967471661892,-1.5256237071927143
677,Reef 16,Site 2,Reef16 Site 2,18,3.8528904852592425,-12.4570684475182,-0.28117182078705266,-0.8905798662774422,-0.30556523543066155,-0.31548555799222244,0.5955590978561754,-1.4533195745306218,-0.3113328191843679,0.5674971567518228,-0.4358354963478138,0.2354493939742508,0.5494986500187571,0.4628201976873764
1159,Reef 20,Site 3,Reef20 Site 3,20,3.202890485259242,-13.5070684475182,-0.28117182078705266,-0.2978228507976588,0.6069472805042404,2.14700284601896,0.31747182057626905,0.6868663135136132,-0.3113328191843679,-0.26096876499075683,0.11460331729231335,0.4924546656679519,0.05563826650008526,-0.5361587975873111
1114,Reef 20,Site 2,Reef20 Site 2,5,3.2328904852592424,-13.3970684475182,-0.28117182078705266,-0.7157298350726803,0.9650177886644927,0.9213183021490577,-1.8334907891064836,1.0829562834451487,-0.3113328191843679,-0.27676977342316766,-0.104139912793668,-1.4350848720348062,0.07843182266248568,-0.4315038552251999
1582,Reef 25,Site 2,Reef25 Site 2,23,3.242890485259242,-14.5070684475182,-0.28117182078705266,3.011326093690889,0.10209891751224845,-0.31548555799222244,0.7398673917934869,-0.5639950388229431,-0.3113328191843679,0.622843208086176,1.3386863235867896,0.8779625732085035,0.08602967471661892,-1.4875673645155842
1700,Reef 26,Site 3,Reef26 Site 3,21,3.0828904852592425,-13.7570684475182,-0.28117182078705266,0.1157045569797873,0.5807215092112054,0.12616515897991892,0.19414494579206745,0.46442598162054066,2.82574089101507,0.6089073921191728,0.29749532181431965,0.6209573015148023,-0.0355359581495154,-0.7740109393193794
3171,Reef 41,Site 1,Reef41 Site 1,22,1.612890485259242,-14.357068447518198,-0.28117182078705266,1.011337054416898,-0.27883415062022565,-0.31548555799222244,0.9653436048729022,0.37550829052412543,1.5959286287906278,0.3424075334823806,-0.010673745892361974,0.749459937361653,-1.1524202101071268,-1.3448560794763413
