orig_index,REEF_NAME,SITE_NO,site_name,year_raw,longitude_raw,latitude_raw,cyc_dis,dhw_dis,other_dis,cyc_lag1,dhw_lag1,other_lag1,cyc_lag2,dhw_lag2,other_lag2,year,site_longitude,site_latitude
2539,Reef 35,Site 1,Reef35 Site 1,20,2.182890485259242,-12.4170684475182,-0.28117182078705266,-0.3818736159394577,0.9722243893094789,4.166213917560134,0.44366333238286787,-1.2272747056395539,-0.3113328191843679,-0.1154548036029866,0.03293352986153883,0.4924546656679519,-0.7193426430215225,0.5008765403645066
2477,Reef 34,Site 2,Reef34 Site 2,18,2.222890485259242,-11.9870684475182,-0.28117182078705266,-0.5140992096113733,-0.1891342588557881,-0.31548555799222244,1.1048949230372473,-0.13996511068043235,-0.3113328191843679,0.9512938432304143,0.7449336212528475,0.2354493939742508,-0.6889512348049889,0.9099822241436655
2447,Reef 34,Site 1,Reef34 Site 1,18,2.242890485259242,-11.9070684475182,-0.28117182078705266,-0.5210843111729134,-0.12850528220533472,-0.31548555799222244,0.9541456981101281,-0.15457927457224296,-0.3113328191843679,0.9831605180160812,0.8135080609656119,0.2354493939742508,-0.673755530696722,0.9860949094979273
1969,Reef 29,Site 3,Reef29 Site 3,20,2.432890485259242,-12.8070684475182,-0.28117182078705266,-0.38500434403501727,1.3257629640454305,3.768724558593205,0.23300270994874378,-0.5519643130859957,-0.3113328191843679,0.23925995426486854,-0.28884231617717687,0.4924546656679519,-0.5293963416681873,0.12982719926248112
3201,Reef 41,Site 2,Reef41 Site 2,22,1.442890485259242,-14.3170684475182,-0.28117182078705266,1.0525619500410808,-0.46199589149048814,-0.31548555799222244,0.9139623611800175,-0.002377534633219663,1.0052602132972257,0.2112932247640927,0.05243309907490762,0.749459937361653,-1.2815836950273949,-1.3067997367992112
2902,Reef 39,Site 1,Reef39 Site 1,23,1.752890485259242,-14.4770684475182,-0.28117182078705266,2.9977886321696845,0.17269532628504272,-0.31548555799222244,0.9838504096771752,-0.0519298457711174,-0.3113328191843679,1.0324522952737993,0.8114197323894695,0.8779625732085035,-1.0460502813492591,-1.459025107507735
706,Reef 16,Site 3,Reef16 Site 3,17,3.932890485259242,-12.4170684475182,-0.28117182078705266,0.4339203358319576,-1.619754479816384,-0.31548555799222244,0.4528584168755614,-0.5395423285640979,-0.3113328191843679,0.9051048143957863,0.21964037567711564,0.10694675812740026,0.6102814664518241,0.5008765403645066
3171,Reef 41,Site 1,Reef41 Site 1,22,1.612890485259242,-14.357068447518198,-0.28117182078705266,1.011337054416898,-0.27883415062022565,-0.31548555799222244,0.9653436048729022,0.37550829052412543,1.5959286287906278,0.3424075334823806,-0.010673745892361974,0.749459937361653,-1.1524202101071268,-1.3448560794763413
1939,Reef 29,Site 2,Reef29 Site 2,20,2.4628904852592424,-12.7470684475182,-0.28117182078705266,-0.3687719427896515,1.3725224296461978,3.617715509495361,0.20072887867716596,-0.6658641306916814,-0.3113328191843679,0.3178912119108621,-0.2688203463394816,0.4924546656679519,-0.5066027855057869,0.18691171327817632
2869,Reef 38,Site 3,Reef38 Site 3,20,1.882890485259242,-12.9570684475182,-0.0016781554858572754,-0.2046091043130942,1.3423121543218053,2.9393903090374724,0.5089129603888966,-0.511892577020356,-0.3113328191843679,-0.3034888860012484,0.4587573276711207,0.4924546656679519,-0.9472782046455248,-0.01288408577676018
2509,Reef 34,Site 3,Reef34 Site 3,20,2.282890485259242,-12.0070684475182,-0.28117182078705266,-0.6860711191527922,0.5606664010621427,3.5930883738126402,0.4350366895506131,-1.8849589892375531,-0.3113328191843679,-0.3650806966582467,-0.021646754639493445,0.4924546656679519,-0.6433641224801884,0.8909540528050987
2597,Reef 35,Site 3,Reef35 Site 3,18,1.942890485259242,-12.6270684475182,-0.28117182078705266,-0.16664340253681648,0.6319094424097474,-0.31548555799222244,1.3171561489236183,1.0497511285195578,-0.3113328191843679,1.5738705996264641,1.0169609833549986,0.2354493939742508,-0.9016910923207245,0.30108074130957
2599,Reef 35,Site 3,Reef35 Site 3,20,1.942890485259242,-12.6270684475182,-0.28117182078705266,-0.27393866840742587,0.8031262640634128,3.4031784655989306,0.6431666350524079,-0.7014599087376409,-0.3113328191843679,-0.009593044355862859,0.7092743380610269,0.4924546656679519,-0.9016910923207245,0.30108074130957
2537,Reef 35,Site 1,Reef35 Site 1,18,2.182890485259242,-12.4170684475182,-0.28117182078705266,-0.2740345658004142,-0.061021237531412344,-0.31548555799222244,1.1927096928684287,0.36657050235473726,-0.3113328191843679,1.2061205134863655,0.8193103578961833,0.2354493939742508,-0.7193426430215225,0.5008765403645066
2752,Reef 37,Site 2,Reef37 Site 2,23,1.922890485259242,-14.5670684475182,-0.28117182078705266,3.239881732604604,0.01961987851750574,-0.31548555799222244,1.0953950482327748,-0.13493693338598414,-0.3113328191843679,1.123781923325789,0.9717846567525249,0.8779625732085035,-0.9168867964289912,-1.5446518785312795
2722,Reef 37,Site 1,Reef37 Site 1,23,1.912890485259242,-14.5870684475182,-0.28117182078705266,3.281231278574308,0.009940221130539852,-0.31548555799222244,1.1111778437756363,-0.1181804486712662,-0.3113328191843679,1.1342912887907097,0.9805588663631015,0.8779625732085035,-0.9244846484831246,-1.5636800498698462
2839,Reef 38,Site 2,Reef38 Site 2,20,1.842890485259242,-12.7770684475182,-0.28117182078705266,-0.18484006169700432,1.154536387124184,2.97891699918155,0.6487299143569902,-0.4448860404626912,-0.3113328191843679,-0.21423140473794092,0.8396741536190995,0.4924546656679519,-0.9776696128620584,0.15836945627032872
1909,Reef 29,Site 1,Reef29 Site 1,20,2.6128904852592423,-12.947068447518198,-0.28117182078705266,-0.6188419462681449,1.2595389024486237,3.3252360511130923,0.33768734248966054,-0.33723828890237006,-0.3113328191843679,0.04885848627606534,-0.5545647434428261,0.4924546656679519,-0.39263500469378576,-0.0033700001074759606
2837,Reef 38,Site 2,Reef38 Site 2,18,1.842890485259242,-12.7770684475182,-0.28117182078705266,-0.374238210388867,0.7655078173169225,-0.31548555799222244,1.117365640862057,0.8702338938153888,-0.3113328191843679,1.6654731383458024,0.9299109094096704,0.2354493939742508,-0.9776696128620584,0.15836945627032872
3320,Reef 42,Site 3,Reef42 Site 3,21,1.352890485259242,-13.8370684475182,-0.28117182078705266,0.694701015622496,-0.42925310180431386,2.703758867189222,0.3157712000830397,0.17502943512653998,0.15349335890921667,1.2325795159977366,-0.2446434898001557,0.6209573015148023,-1.3499643635145955,-0.8501236246736413
2782,Reef 37,Site 3,Reef37 Site 3,23,1.932890485259242,-14.607068447518198,-0.28117182078705266,3.3238056706194388,-0.005778819592754231,-0.31548555799222244,1.137789126336272,-0.1354772536851363,-0.3113328191843679,1.1515241270782055,0.9958756909863732,0.8779625732085035,-0.9092889443748579,-1.5827082212084096
890,Reef 18,Site 3,Reef18 Site 3,21,3.4428904852592424,-13.857068447518198,-0.28117182078705266,0.28172509023757186,0.28065249442963325,-0.26013429385151143,0.1040170266574168,0.6579555063510191,1.633231649106814,0.8260543726347979,0.4776390728528764,0.6209573015148023,0.23798671579928724,-0.8691517960122047
2962,Reef 39,Site 3,Reef39 Site 3,23,1.752890485259242,-14.607068447518198,-0.28117182078705266,3.1022577131011073,0.06608162583036999,-0.31548555799222244,0.9102847845501707,-0.05826320797271937,-0.3113328191843679,0.9302208340243864,0.7981569232295576,0.8779625732085035,-1.0460502813492591,-1.5827082212084096
2479,Reef 34,Site 2,Reef34 Site 2,20,2.222890485259242,-11.9870684475182,-0.28117182078705266,-0.5552177515150465,0.7616492013478477,3.331451333599449,0.46122812186435996,-2.002917045027157,-0.3113328191843679,-0.35210058296271834,-0.0921122602754548,0.4924546656679519,-0.6889512348049889,0.9099822241436655
2476,Reef 34,Site 2,Reef34 Site 2,17,2.222890485259242,-11.9870684475182,-0.28117182078705266,1.0320855759506193,-0.18192685499514133,-0.31548555799222244,0.8805752301824671,0.6839805615376973,-0.3113328191843679,0.8260487578592239,-0.14792913850177952,0.10694675812740026,-0.6889512348049889,0.9099822241436655
2783,Reef 37,Site 3,Reef37 Site 3,24,1.932890485259242,-14.607068447518198,-0.28117182078705266,0.742432709765521,1.3061879515983799,-0.31548555799222244,3.400295818802521,0.030709262440110983,-0.3113328191843679,1.2044380624089683,-0.08055651948718838,1.006465209055354,-0.9092889443748579,-1.5827082212084096
2506,Reef 34,Site 3,Reef34 Site 3,17,2.282890485259242,-12.0070684475182,-0.28117182078705266,0.9884325865255009,-0.19477031689924998,-0.31548555799222244,0.9495459929716306,0.72999320677093,-0.3113328191843679,0.8564632438825425,-0.24715399424923898,0.10694675812740026,-0.6433641224801884,0.8909540528050987
676,Reef 16,Site 2,Reef16 Site 2,17,3.8528904852592425,-12.4570684475182,-0.28117182078705266,0.5235664986706434,-1.5374016363835157,-0.31548555799222244,0.4906084303068247,-0.4881600051857344,-0.3113328191843679,0.8378864160893469,0.020697467244249566,0.10694675812740026,0.5494986500187571,0.4628201976873764
